CustomerKey|SalesTerritoryKey|First Name|Middle Name|Last Name|Birth Date|Marital Status|Gender|Email Address|Yearly Income|Total Children|Children at Home|Education|Occupation|Home Owner|Cars Owned|Street Address|City|State/Province|Postal Code|CountryRegionCode|Initial Purchase Date|Commute Distance
11128|1|Samantha|NULL|Long|1981-06-03|M|F|samantha35@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|1|1606 Alderwood Lane|Renton|WA|98055|US|2013-06-19|5-10 Miles
11129|1|Julia|M|Wright|1981-02-01|S|F|julia17@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|1|7397 Central Blvd.|Sedro Woolley|WA|98284|US|2011-08-06|5-10 Miles
11130|1|Caroline|L|Russell|1985-07-05|M|F|caroline21@adventure-works.com|30000.00|0|0|High School|Skilled Manual|1|2|3884 Bates Court|Lebanon|OR|97355|US|2013-12-09|5-10 Miles
11131|6|Amanda|NULL|Rivera|1985-09-09|M|F|amanda7@adventure-works.com|30000.00|0|0|High School|Skilled Manual|0|2|9573 Royal Oak Rd.|Haney|BC|V2W 1W2|CA|2013-10-18|0-1 Miles
11132|6|Melissa|E|Richardson|1986-04-25|S|F|melissa31@adventure-works.com|30000.00|0|0|High School|Skilled Manual|0|2|6832 Fruitwood Dr|Langford|BC|V9|CA|2013-04-09|5-10 Miles
11133|1|Angela|NULL|Griffin|1986-03-08|S|F|angela23@adventure-works.com|30000.00|0|0|Partial High School|Clerical|0|2|3828 Baltic Sea Ct|Lake Oswego|OR|97034|US|2013-12-30|0-1 Miles
11134|9|Larry|D|Townsend|1957-02-22|S|M|larry14@adventure-works.com|10000.00|5|0|High School|Skilled Manual|1|2|7034 Carson|Perth|SA|6006|AU|2011-05-03|5-10 Miles
11135|4|Marcus|L|Harris|1985-05-02|S|M|marcus14@adventure-works.com|30000.00|0|0|Partial High School|Clerical|0|2|9068 Quiet Place Drive|Burlingame|CA|94010|US|2013-04-18|5-10 Miles
11136|6|Brianna|D|Morgan|1984-04-24|S|F|brianna30@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|9005 Eagle Ct.|Metchosin|BC|V9|CA|2013-01-03|0-1 Miles
11137|1|Jasmine|A|Taylor|1984-01-17|M|F|jasmine7@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|2|2457 Matterhorn Court|Spokane|WA|99202|US|2013-07-31|5-10 Miles
11138|4|Lauren|NULL|Davis|1984-03-14|M|F|lauren23@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|8105 Pembrook Court|Glendale|CA|91203|US|2013-09-19|0-1 Miles
11139|9|Tanya|NULL|Moreno|1949-11-05|S|F|tanya2@adventure-works.com|30000.00|2|0|Partial College|Clerical|0|2|6155 Wilbur Drive|Cloverdale|SA|6105|AU|2013-09-14|5-10 Miles
11140|4|Javier|L|Alvarez|1982-08-11|S|M|javier1@adventure-works.com|30000.00|0|0|Partial High School|Clerical|0|2|8935 Etcheverry Dr.|Burbank|CA|91502|US|2013-03-19|5-10 Miles
11141|4|Nicole|NULL|Ramirez|1982-12-19|M|F|nicole42@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|1101 C Street|Daly City|CA|94015|US|2013-05-16|0-1 Miles
11142|6|Eduardo|NULL|Patterson|1983-02-11|S|M|eduardo55@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|6255 Macalvey Dr.|Langford|BC|V9|CA|2013-02-13|0-1 Miles
11143|4|Jonathan|M|Henderson|1982-08-04|M|M|jonathan4@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|2|165 East Lane Road|Lakewood|CA|90712|US|2013-06-15|5-10 Miles
11144|1|Edward|NULL|Hernandez|1985-03-08|S|M|edward48@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|7607 Pine Hollow Road|Ballard|WA|98107|US|2013-01-25|0-1 Miles
11145|1|Jasmine|L|Coleman|1985-06-06|S|F|jasmine46@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|1961 Oak Grove Road|Beaverton|OR|97005|US|2013-01-25|0-1 Miles
11146|9|Karla|L|Goel|1945-02-22|S|F|karla20@adventure-works.com|40000.00|2|0|Bachelors|Management|1|2|3272 Corrie Lane|Matraville|NSW|2036|AU|2013-02-05|5-10 Miles
11147|9|Ernest|L|Wu|1944-08-04|M|M|ernest6@adventure-works.com|60000.00|2|0|Graduate Degree|Management|1|1|1832 RiverRock Dr|Warrnambool|VIC|3280|AU|2011-05-13|0-1 Miles
11148|9|Ross|NULL|Vazquez|1947-02-13|M|M|ross32@adventure-works.com|40000.00|2|0|Bachelors|Management|1|2|1201 Paso Del Rio Way|East Brisbane|QLD|4169|AU|2013-03-07|5-10 Miles
11149|9|Theodore|NULL|Gill|1946-10-18|M|M|theodore14@adventure-works.com|40000.00|2|0|Bachelors|Management|1|2|9120 Pinewood Court|Hervey Bay|QLD|4655|AU|2013-06-04|0-1 Miles
11150|9|Russell|M|Shen|1946-09-12|S|M|russell6@adventure-works.com|40000.00|2|0|Bachelors|Management|1|2|4755 Easley Drive|Sunbury|VIC|3429|AU|2013-03-27|5-10 Miles
11151|9|Melinda|G|Gill|1947-08-25|S|F|melinda9@adventure-works.com|60000.00|2|0|Graduate Degree|Management|0|1|805 Rainier Dr.|Sydney|NSW|1002|AU|2011-05-15|0-1 Miles
11152|1|James|J|Williams|1981-07-09|S|M|james77@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|2|6827 Seagull Court|Puyallup|WA|98371|US|2013-01-09|5-10 Miles
11153|1|Angela|R|James|1981-12-21|M|F|angela34@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|2|8877 Weatherly Drive|Renton|WA|98055|US|2013-03-29|5-10 Miles
11154|1|Megan|G|Walker|1982-02-18|S|F|megan25@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|1|1|6898 Holiday Hills|Woodburn|OR|97071|US|2013-01-10|5-10 Miles
11155|4|Hunter|J|Robinson|1981-07-25|S|M|hunter50@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|0|1|8356 Mori Court|Burbank|CA|91502|US|2013-01-06|1-2 Miles
11156|4|Maria|NULL|Roberts|1981-08-06|S|F|maria47@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|0|1|9452 Mariposa Ct.|Lakewood|CA|90712|US|2013-01-08|1-2 Miles
11157|1|Hannah|E|Long|1980-12-08|M|F|hannah32@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|2|1832 Preston Ct.|Tacoma|WA|98403|US|2013-07-24|5-10 Miles
11158|4|Jason|K|Wright|1981-04-06|S|M|jason46@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|2|6771 Bundros Court|San Gabriel|CA|91776|US|2013-01-19|5-10 Miles
11159|4|Brianna|A|Hughes|1981-03-16|S|F|brianna57@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|6793 Bonifacio St.|Woodland Hills|CA|91364|US|2013-09-08|1-2 Miles
11160|4|Maurice|M|Tang|1979-07-08|S|M|maurice4@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|0|1|2886 Chaparral Court Space # 45|Concord|CA|94519|US|2013-02-21|5-10 Miles
11161|4|Emily|NULL|Wood|1979-10-20|S|F|emily27@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|0|1|1562 Black Walnut|Concord|CA|94519|US|2013-06-01|1-2 Miles
11162|4|Chase|NULL|Cox|1979-09-02|S|M|chase10@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|1|1|P.O. Box 8070|La Jolla|CA|92806|US|2013-02-18|5-10 Miles
11163|4|Gabriel|NULL|Wang|1980-06-18|M|M|gabriel21@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|1|1|8002 Crane Court|Spring Valley|CA|91977|US|2013-05-01|5-10 Miles
11164|4|Devin|NULL|Brooks|1979-11-02|S|M|devin63@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|0|1|4231 Highland Dr.|Torrance|CA|90505|US|2013-04-27|1-2 Miles
11165|4|Jocelyn|NULL|Alexander|1979-01-15|M|F|jocelyn18@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|0|1|3376 Bank Way|Oakland|CA|94611|US|2013-05-25|1-2 Miles
11166|1|Ashley|NULL|Martinez|1977-10-22|S|F|ashley18@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|0|2|6993 Whyte Park Ave.|Olympia|WA|98501|US|2013-10-14|0-1 Miles
11167|1|Jasmine|J|Barnes|1978-01-29|S|F|jasmine43@adventure-works.com|80000.00|0|0|Bachelors|Management|0|1|9183 Via Del Sol|Issaquah|WA|98027|US|2013-01-07|0-1 Miles
11168|4|David|NULL|Rodriguez|1973-11-12|S|M|david83@adventure-works.com|80000.00|0|0|Bachelors|Management|0|1|38 Shangri-la Rd.|Oakland|CA|94611|US|2013-01-15|0-1 Miles
11169|4|Bryce|NULL|Richardson|1973-12-20|M|M|bryce8@adventure-works.com|90000.00|4|4|Bachelors|Management|1|1|1841 Blackwood Drive|Coronado|CA|92118|US|2013-05-26|0-1 Miles
11170|1|Carol|T|Howard|1973-08-04|M|F|carol5@adventure-works.com|90000.00|4|4|Bachelors|Management|1|1|6281 Edward Ave|Burien|WA|98168|US|2013-08-26|0-1 Miles
11171|4|Jonathan|E|Hill|1978-10-05|S|M|jonathan43@adventure-works.com|100000.00|1|0|Bachelors|Management|1|2|3731 Chinquapin Ct|Woodland Hills|CA|91364|US|2011-08-20|1-2 Miles
11172|1|Gabrielle|J|Adams|1973-05-20|M|F|gabrielle58@adventure-works.com|100000.00|1|0|Bachelors|Management|1|2|5621 Arcadia Pl.|Lynnwood|WA|98036|US|2013-05-03|1-2 Miles
11173|1|Sarah|F|Thomas|1973-02-28|S|F|sarah13@adventure-works.com|110000.00|0|0|Graduate Degree|Management|0|4|5636 Mt. Whitney Dr.|W. Linn|OR|97068|US|2013-03-02|0-1 Miles
11174|4|Nicholas|NULL|Robinson|1973-01-09|M|M|nicholas19@adventure-works.com|110000.00|0|1|Graduate Degree|Management|1|0|1318 Lasalle Street|Los Angeles|CA|90012|US|2013-07-13|2-5 Miles
11175|4|Luis|NULL|Wang|1968-09-01|S|M|luis24@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|1|2|6943 Patterson Blvd.|Beverly Hills|CA|90210|US|2011-08-28|5-10 Miles
11176|6|Mason|D|Roberts|1979-01-21|M|M|mason25@adventure-works.com|90000.00|4|4|Bachelors|Management|1|1|5753 Megan Dr.|Haney|BC|V2W 1W2|CA|2013-02-02|1-2 Miles
11177|4|Jose|M|Flores|1948-01-01|M|M|jose6@adventure-works.com|110000.00|2|4|Graduate Degree|Management|1|2|3991 Rambling Rose Drive|San Diego|CA|92102|US|2013-03-29|5-10 Miles
11178|4|Nathan|J|Johnson|1954-08-20|M|M|nathan55@adventure-works.com|100000.00|2|3|Graduate Degree|Management|1|3|8927 Daylight Place|Lakewood|CA|90712|US|2013-02-21|1-2 Miles
11179|4|Molly|E|Rodriguez|1959-12-08|M|F|molly18@adventure-works.com|120000.00|2|4|Graduate Degree|Management|1|3|5556 Riverland Dr.|Beverly Hills|CA|90210|US|2013-03-12|5-10 Miles
11180|4|April|NULL|Anand|1948-07-01|M|F|april18@adventure-works.com|160000.00|1|3|Bachelors|Management|1|4|3531 Brookview Drive|Chula Vista|CA|91910|US|2013-03-17|0-1 Miles
11181|4|Devin|P|Martin|1960-02-01|M|M|devin13@adventure-works.com|170000.00|2|3|Graduate Degree|Management|1|2|1085 Greenbelt Way Unit B-105|Los Angeles|CA|90012|US|2013-05-07|0-1 Miles
11182|1|Stephanie|NULL|Torres|1950-02-22|S|F|stephanie19@adventure-works.com|70000.00|4|0|Bachelors|Management|1|2|6968 Mildred Ln.|Sedro Woolley|WA|98284|US|2013-08-28|10+ Miles
11183|4|Jasmine|W|Lee|1950-01-12|S|F|jasmine19@adventure-works.com|70000.00|4|0|Bachelors|Management|1|2|7502 Contuti Avenue|Santa Cruz|CA|95062|US|2013-04-30|10+ Miles
11184|4|Meghan|NULL|Hernandez|1955-11-13|S|F|meghan3@adventure-works.com|70000.00|4|0|Bachelors|Management|1|2|5872 L St.|Concord|CA|94519|US|2013-08-10|10+ Miles
11185|6|Ashley|NULL|Henderson|1950-04-07|S|F|ashley31@adventure-works.com|70000.00|4|0|Bachelors|Management|1|2|8834 San Jose Ave.|Metchosin|BC|V9|CA|2013-02-21|10+ Miles
11186|4|Sarah|C|Price|1949-11-18|S|F|sarah25@adventure-works.com|70000.00|4|0|Bachelors|Management|1|2|4815 Paraiso Ct.|Palo Alto|CA|94303|US|2013-10-18|10+ Miles
11187|1|Jennifer|S|Cooper|1949-08-21|M|F|jennifer63@adventure-works.com|60000.00|4|0|Graduate Degree|Management|1|2|2429 Longview Road|Burien|WA|98168|US|2013-04-03|10+ Miles
11188|4|Catherine|NULL|Morris|1950-03-06|M|F|catherine16@adventure-works.com|60000.00|4|0|Graduate Degree|Management|0|2|6542 Stonewood Drive|San Gabriel|CA|91776|US|2013-11-01|1-2 Miles
11189|1|Lawrence|W|Blanco|1950-01-12|S|M|lawrence14@adventure-works.com|60000.00|4|0|Graduate Degree|Management|1|2|7502 Contuti Avenue|Bellingham|WA|98225|US|2011-08-26|10+ Miles
11190|4|Carson|NULL|Bryant|1949-12-20|M|M|carson17@adventure-works.com|70000.00|5|0|Bachelors|Management|1|2|2995 Youngsdale Dr.|Beverly Hills|CA|90210|US|2013-08-28|10+ Miles
11191|4|Kristi|E|Perez|1951-06-17|S|F|kristi39@adventure-works.com|70000.00|5|0|Bachelors|Management|1|3|1769 Lislin Ct|Colma|CA|94014|US|2011-08-11|10+ Miles
11192|1|James|C|Brown|1951-03-13|M|M|james79@adventure-works.com|60000.00|4|0|Bachelors|Management|1|2|673 Old Mountain View Dr.|Seattle|WA|98104|US|2013-06-23|2-5 Miles
11193|1|Ian|A|Gray|1950-08-13|M|M|ian72@adventure-works.com|60000.00|4|0|Bachelors|Management|1|2|5941 Gill Dr.|Woodburn|OR|97071|US|2013-02-25|2-5 Miles
11194|4|Jacqueline|R|Price|1950-12-08|M|F|jacqueline0@adventure-works.com|60000.00|4|0|Bachelors|Management|1|2|872 Mark Twain Dr|Palo Alto|CA|94303|US|2013-03-13|2-5 Miles
11195|1|Megan|NULL|Henderson|1951-08-10|M|F|megan55@adventure-works.com|60000.00|5|0|Bachelors|Management|1|3|8411 Mt. Olivet Place|Renton|WA|98055|US|2013-04-14|10+ Miles
11196|1|Alfredo|NULL|Romero|1951-12-05|M|M|alfredo10@adventure-works.com|60000.00|5|0|Bachelors|Management|1|3|2499 Greendell Pl|Beaverton|OR|97005|US|2013-03-03|10+ Miles
11197|1|Andrea|NULL|Morris|1951-12-16|M|F|andrea18@adventure-works.com|70000.00|3|1|Bachelors|Management|0|1|1883 Green View Court|Seattle|WA|98104|US|2013-05-02|1-2 Miles
11198|4|Brooke|NULL|Sanders|1952-05-25|S|F|brooke3@adventure-works.com|70000.00|4|1|Bachelors|Management|1|1|5192 Dumbarton Drive|Santa Cruz|CA|95062|US|2013-02-05|10+ Miles
11199|4|Jacqueline|NULL|Bennett|1957-11-02|M|F|jacqueline1@adventure-works.com|70000.00|4|1|Bachelors|Management|1|1|8948 Chinquapin Court|Burlingame|CA|94010|US|2013-03-18|10+ Miles
11200|6|Jason|L|Griffin|1953-05-21|M|M|jason18@adventure-works.com|70000.00|4|1|Bachelors|Management|1|1|7239 Nicholas Drive|Victoria|BC|V8V|CA|2013-02-07|1-2 Miles
11201|4|Amanda|NULL|Foster|1953-02-14|M|F|amanda37@adventure-works.com|70000.00|4|1|Bachelors|Management|1|1|3984 San Francisco|Santa Monica|CA|90401|US|2013-07-01|10+ Miles
11202|4|Alexia|L|Price|1958-08-22|M|F|alexia0@adventure-works.com|80000.00|5|0|Bachelors|Management|0|2|2079 Wellington Ct|Lakewood|CA|90712|US|2013-09-15|1-2 Miles
11203|6|Luis|D|Diaz|1959-08-18|M|M|luis21@adventure-works.com|40000.00|2|1|High School|Professional|1|2|3682 Diablo View Road|Port Hammond|BC|V6B 3P7|CA|2013-02-20|10+ Miles
11204|1|Destiny|C|Rivera|1953-11-29|M|F|destiny33@adventure-works.com|40000.00|2|1|High School|Professional|1|2|6965 Appalachian Drive|Beaverton|OR|97005|US|2013-08-09|2-5 Miles
11205|1|Abby|NULL|Fernandez|1954-01-21|M|F|abby13@adventure-works.com|40000.00|2|1|High School|Professional|1|2|8330 Glenside Court|Burien|WA|98168|US|2013-07-27|10+ Miles
11206|1|Blake|NULL|Flores|1954-03-24|M|M|blake60@adventure-works.com|60000.00|2|1|Partial College|Professional|1|1|9410 Ferry St.|Lynnwood|WA|98036|US|2013-05-11|10+ Miles
11207|1|Danielle|NULL|Cox|1954-01-16|S|F|danielle12@adventure-works.com|60000.00|2|1|Partial College|Professional|1|1|2346 Wren Ave|Renton|WA|98055|US|2013-01-31|10+ Miles
11208|4|Maria|NULL|Reed|1953-08-03|M|F|maria4@adventure-works.com|60000.00|2|1|Bachelors|Management|1|0|1413 Bridgeview St|Glendale|CA|91203|US|2013-03-04|10+ Miles
11209|4|Allison|NULL|Evans|1953-07-12|M|F|allison21@adventure-works.com|60000.00|2|1|Bachelors|Management|1|0|3515 Sutton Circle|Lincoln Acres|CA|91950|US|2013-03-25|10+ Miles
11210|4|Edward|J|Wood|1953-12-06|M|M|edward50@adventure-works.com|70000.00|4|1|Partial College|Professional|1|2|1039 Adelaide St.|West Covina|CA|91791|US|2013-05-06|10+ Miles
11211|6|Samantha|NULL|Russell|1960-10-08|M|F|samantha42@adventure-works.com|40000.00|2|1|High School|Professional|1|2|9256 Village Oaks Dr.|Haney|BC|V2W 1W2|CA|2013-02-01|2-5 Miles
11212|6|Chloe|NULL|Campbell|1955-05-05|M|F|chloe4@adventure-works.com|40000.00|2|1|High School|Professional|1|2|3562 East Ave. # 4|Metchosin|BC|V9|CA|2013-01-30|2-5 Miles
11213|1|Stephanie|B|Murphy|1954-11-11|S|F|stephanie11@adventure-works.com|60000.00|2|1|Partial College|Professional|1|2|5514 Grant Street|Edmonds|WA|98020|US|2013-03-28|10+ Miles
11214|1|Charles|O|Miller|1955-05-07|S|M|charles9@adventure-works.com|60000.00|2|1|Partial College|Professional|1|2|2719 Little Dr|Milwaukie|OR|97222|US|2013-08-14|10+ Miles
11215|6|Ana|NULL|Perry|1961-06-17|M|F|ana7@adventure-works.com|40000.00|2|1|Partial High School|Skilled Manual|1|2|3114 Arlington Way|Royal Oak|BC|V8X|CA|2013-02-15|10+ Miles
11216|1|Jasmine|A|Torres|1955-11-17|S|F|jasmine32@adventure-works.com|60000.00|2|1|Partial College|Professional|1|2|8328 San Francisco|Portland|OR|97205|US|2011-08-15|10+ Miles
11217|1|Natalie|P|Adams|1955-08-11|S|F|natalie58@adventure-works.com|60000.00|2|1|Partial College|Professional|1|2|6592 Bent Tree Lane|Portland|OR|97205|US|2011-08-10|10+ Miles
11218|1|Olivia|NULL|Brown|1961-09-07|S|F|olivia4@adventure-works.com|60000.00|2|1|Partial College|Professional|0|2|3964 Stony Hill Circle|Tacoma|WA|98403|US|2013-02-28|2-5 Miles
11219|1|Charles|NULL|Cook|1956-05-31|M|M|charles69@adventure-works.com|60000.00|2|1|High School|Professional|1|2|6871 Bel Air Dr.|Woodburn|OR|97071|US|2013-10-29|10+ Miles
11220|4|Erica|C|Huang|1961-02-19|M|F|erica5@adventure-works.com|60000.00|2|1|Partial College|Professional|1|1|9142 All Ways Drive|Colma|CA|94014|US|2013-03-14|10+ Miles
11221|4|Nathan|NULL|Perry|1955-12-08|M|M|nathan3@adventure-works.com|70000.00|4|2|Partial College|Professional|1|1|9714 Nicholas Drive|Lakewood|CA|90712|US|2013-04-07|1-2 Miles
11222|4|Alexandra|NULL|Rivera|1956-02-14|M|F|alexandra11@adventure-works.com|80000.00|3|1|Bachelors|Management|1|1|4999 Corte Segunda|Santa Monica|CA|90401|US|2013-11-01|1-2 Miles
11223|6|Hailey|I|Patterson|1957-03-15|S|F|hailey30@adventure-works.com|70000.00|2|1|High School|Professional|1|2|5045 Vancouver Way # 133|Langley|BC|V3A 4R2|CA|2013-01-29|2-5 Miles
11224|1|Tiffany|J|Li|1957-03-05|S|F|tiffany3@adventure-works.com|70000.00|2|1|High School|Professional|1|2|6404 Del Mar Ave|Burien|WA|98168|US|2011-08-07|10+ Miles
11225|1|Madison|D|Lee|1962-02-12|M|F|madison22@adventure-works.com|60000.00|2|1|Partial College|Professional|1|1|5927 Seaview Avenue|Renton|WA|98055|US|2013-06-22|10+ Miles
11226|1|Sydney|T|Ross|1962-09-23|M|F|sydney26@adventure-works.com|60000.00|2|1|Partial College|Professional|1|1|5252 Santa Fe|W. Linn|OR|97068|US|2013-02-21|2-5 Miles
11227|4|Marshall|D|Chavez|1962-08-08|S|M|marshall35@adventure-works.com|60000.00|2|1|Partial College|Professional|1|2|9022 Estudillo Street|Colma|CA|94014|US|2011-08-03|10+ Miles
11228|4|Ashley|R|Jones|1956-10-16|M|F|ashley3@adventure-works.com|60000.00|2|1|Partial College|Professional|1|2|7681 Willow Pass Road|El Cajon|CA|92020|US|2013-10-25|10+ Miles
11229|4|Adrian|C|Stewart|1957-06-01|S|M|adrian21@adventure-works.com|70000.00|4|2|Partial College|Professional|1|1|6898 Shaw Rd.|Redwood City|CA|94063|US|2013-07-27|10+ Miles
11230|4|Amber|NULL|Turner|1956-09-30|M|F|amber4@adventure-works.com|70000.00|4|2|Partial College|Professional|0|2|6345 Ridge Circle|Santa Monica|CA|90401|US|2013-07-16|2-5 Miles
11231|1|Dennis|NULL|Zhang|1963-11-11|M|M|dennis1@adventure-works.com|60000.00|2|1|High School|Professional|1|2|3951 Calle Verde Drive|Bremerton|WA|98312|US|2013-02-10|10+ Miles
11232|1|Hailey|R|Bryant|1958-03-27|M|F|hailey38@adventure-works.com|60000.00|3|1|High School|Professional|0|2|2828 Rogers Ave.|Everett|WA|98201|US|2013-09-20|2-5 Miles
11233|4|Todd|NULL|Li|1963-09-06|M|M|todd5@adventure-works.com|70000.00|4|2|Partial College|Professional|1|2|5897 Scottsdale Rd.|Berkeley|CA|94704|US|2013-02-08|10+ Miles
11234|4|Anna|NULL|Griffin|1958-05-19|S|F|anna46@adventure-works.com|70000.00|4|2|Partial College|Professional|1|2|7221 Peachwillow Street|Long Beach|CA|90802|US|2013-02-08|10+ Miles
11235|1|Angel|J|Stewart|1957-08-07|M|M|angel24@adventure-works.com|70000.00|4|2|Partial College|Professional|1|2|2585 La Salle Ct.|Ballard|WA|98107|US|2013-07-04|10+ Miles
11236|1|Jeremy|NULL|Butler|1957-09-02|S|M|jeremy29@adventure-works.com|70000.00|5|2|Partial College|Professional|1|2|8811 The Trees Dr.|Bellingham|WA|98225|US|2013-10-03|10+ Miles
11237|8|Clarence|M|Anand|1964-03-22|S|M|clarence36@adventure-works.com|130000.00|2|3|Bachelors|Management|0|4|Welt Platz 6|Solingen|NW|42651|DE|2011-09-05|0-1 Miles
11238|10|Mayra|NULL|Prasad|1964-02-07|S|F|mayra9@adventure-works.com|130000.00|2|3|Bachelors|Management|0|4|1119 Elderwood Dr. #3|Birmingham|ENG|B29 6SL|GB|2011-01-06|0-1 Miles
11239|10|Latoya|C|Goel|1969-10-02|M|F|latoya18@adventure-works.com|130000.00|2|4|Partial College|Professional|0|2|8154 Pheasant Circle|London|ENG|SW1P 2NU|GB|2011-01-19|5-10 Miles
11240|10|Anne|B|Hernandez|1964-06-09|M|F|anne4@adventure-works.com|160000.00|2|3|Partial College|Professional|1|4|76 Woodcrest Dr.|Watford|ENG|WA3|GB|2011-02-27|5-10 Miles
11241|7|Lisa|NULL|Cai|1974-04-06|S|F|lisa24@adventure-works.com|100000.00|2|3|Partial College|Professional|1|4|102, rue de Berri|Les Ulis|91|91940|FR|2012-09-10|5-10 Miles
11242|7|Larry|NULL|Munoz|1963-05-11|M|M|larry9@adventure-works.com|110000.00|2|4|Partial College|Professional|1|3|Midi-Couleurs|Versailles|78|78000|FR|2012-09-19|5-10 Miles
11243|10|Robin|V|Alvarez|1963-04-08|M|F|robin2@adventure-works.com|150000.00|2|3|Partial College|Professional|1|3|4086 Emmons Canyon Lane|Esher-Molesey|ENG|EM15|GB|2011-02-21|0-1 Miles
11244|10|Alexis|M|Coleman|1968-11-22|S|F|alexis28@adventure-works.com|170000.00|2|3|Bachelors|Management|0|3|7140 Camelback Road|Runcorn|ENG|TY31|GB|2011-02-12|0-1 Miles
11245|8|Ricky|D|Vazquez|1962-04-26|M|M|ricky15@adventure-works.com|120000.00|3|4|High School|Professional|0|4|Roßstr 9928|Hamburg|HE|22001|DE|2011-09-26|5-10 Miles
11246|8|Latasha|NULL|Rubio|1962-04-08|M|F|latasha21@adventure-works.com|120000.00|3|4|High School|Professional|0|4|Alderstr 7690|Hamburg|HH|20354|DE|2011-10-03|5-10 Miles
11247|10|Claudia|M|Zhou|1961-12-04|S|F|claudia7@adventure-works.com|130000.00|3|4|Partial College|Professional|0|3|6516 Beauer Lane|Lancaster|ENG|LA1 1LN|GB|2011-02-18|0-1 Miles
11248|7|Tristan|P|Alexander|1966-03-22|M|M|tristan19@adventure-works.com|110000.00|3|4|Partial College|Professional|1|4|88, avenue des Champs-Elysées|Saint-Denis|93|93400|FR|2013-07-14|10+ Miles
11249|8|Cindy|A|Patel|1966-07-09|M|F|cindy3@adventure-works.com|130000.00|3|4|Partial College|Professional|1|3|Essener Straße 123|Sulzbach Taunus|SL|66272|DE|2011-10-09|0-1 Miles
11250|10|Shannon|D|Liu|1966-03-08|M|F|shannon4@adventure-works.com|170000.00|3|4|High School|Professional|1|2|4185 Keywood Ct.|Woolston|ENG|WA1 4SY|GB|2011-03-17|5-10 Miles
11251|6|Xavier|NULL|Long|1938-01-01|S|M|xavier51@adventure-works.com|30000.00|4|0|High School|Professional|0|2|9245 Dantley Way|Haney|BC|V2W 1W2|CA|2013-10-18|5-10 Miles
11252|4|Nicholas|D|Thompson|1937-12-05|S|M|nicholas16@adventure-works.com|90000.00|3|0|Graduate Degree|Management|1|1|504 O St.|Lemon Grove|CA|91945|US|2011-08-14|2-5 Miles
11253|6|José|M|Hernandez|1949-08-24|M|M|josé54@adventure-works.com|60000.00|2|0|Graduate Degree|Management|1|2|5703 Donald Dr.|Victoria|BC|V8V|CA|2013-03-01|1-2 Miles
11254|1|Johnathan|W|Vance|1938-08-31|M|M|johnathan5@adventure-works.com|70000.00|4|0|Graduate Degree|Management|1|2|9430 Versailles Pl|Burien|WA|98168|US|2013-11-23|5-10 Miles
11255|1|Colin|NULL|Lin|1938-10-02|M|M|colin8@adventure-works.com|70000.00|4|0|Graduate Degree|Management|1|2|6083 San Jose|Burien|WA|98168|US|2013-02-23|5-10 Miles
